device,t_min,available
HIP,8.977777777777778,True
HIP,8.978333333333333,True
HIP,8.97888888888889,True
HIP,8.979444444444445,True
HIP,8.979999999999999,True
HIP,8.980555555555556,True
HIP,8.981111111111112,True
HIP,8.981666666666666,True
HIP,8.982222222222221,True
HIP,8.982777777777779,True
HIP,8.983333333333333,True
HIP,8.983888888888888,True
HIP,8.984444444444446,True
HIP,8.985000000000001,True
HIP,8.985555555555555,True
HIP,8.98611111111111,True
HIP,8.986666666666668,True
HIP,8.987222222222222,True
HIP,8.987777777777778,True
HIP,8.988333333333333,True
HIP,8.988888888888889,True
HIP,8.989444444444445,True
HIP,8.99,True
HIP,8.990555555555554,True
HIP,8.991111111111111,True
HIP,8.991666666666667,True
HIP,8.992222222222221,True
HIP,8.992777777777778,True
HIP,8.993333333333334,True
HIP,8.993888888888888,True
HIP,8.994444444444444,True
HIP,8.995000000000001,True
HIP,8.995555555555557,True
HIP,8.99611111111111,True
HIP,8.996666666666666,True
HIP,8.997222222222224,True
HIP,8.997777777777777,True
HIP,8.998333333333333,True
HIP,8.998888888888889,True
HIP,8.999444444444444,True
HIP,9.0,True
HIP,9.000555555555556,True
HIP,9.001111111111111,True
HIP,9.001666666666667,True
HIP,9.002222222222223,True
HIP,9.002777777777776,True
HIP,9.003333333333334,True
HIP,9.00388888888889,True
HIP,9.004444444444443,True
HIP,9.004999999999999,True
HIP,9.005555555555556,True
HIP,9.006111111111112,True
HIP,9.006666666666666,True
HIP,9.007222222222222,True
HIP,9.007777777777779,True
HIP,9.008333333333333,True
HIP,9.008888888888889,True
HIP,9.009444444444446,True
HIP,9.01,True
HIP,9.010555555555555,True
HIP,9.011111111111111,True
HIP,9.011666666666667,True
HIP,9.012222222222222,True
HIP,9.012777777777778,True
HIP,9.013333333333332,True
HIP,9.01388888888889,True
HIP,9.014444444444445,True
HIP,9.014999999999999,True
HIP,9.015555555555554,True
HIP,9.016111111111112,True
HIP,9.016666666666667,True
HIP,9.017222222222221,True
HIP,9.017777777777779,True
HIP,9.018333333333334,True
HIP,9.018888888888888,True
HIP,9.019444444444444,True
HIP,9.020000000000001,True
HIP,9.020555555555555,True
HIP,9.02111111111111,True
HIP,9.021666666666667,True
HIP,9.022222222222222,True
HIP,9.022777777777778,True
HIP,9.023333333333333,True
HIP,9.023888888888887,True
HIP,9.024444444444445,True
HIP,9.025,True
HIP,9.025555555555554,True
HIP,9.026111111111112,True
HIP,9.026666666666667,True
HIP,9.027222222222223,True
HIP,9.027777777777777,True
HIP,9.028333333333334,True
HIP,9.02888888888889,True
HIP,9.029444444444444,True
HIP,9.03,True
HIP,9.030555555555557,True
HIP,9.03111111111111,True
HIP,9.031666666666666,True
HIP,9.032222222222222,True
HIP,9.032777777777778,True
HIP,9.033333333333333,True
HIP,9.033888888888889,True
HIP,9.034444444444444,True
HIP,9.035,True
HIP,9.035555555555556,True
HIP,9.03611111111111,True
HIP,9.036666666666667,True
HIP,9.037222222222223,True
HIP,9.037777777777778,True
HIP,9.038333333333332,True
HIP,9.03888888888889,True
HIP,9.039444444444445,True
HIP,9.04,True
HIP,9.040555555555555,True
HIP,9.041111111111112,True
HIP,9.041666666666666,True
HIP,9.042222222222222,True
HIP,9.04277777777778,True
HIP,9.043333333333333,True
HIP,9.043888888888889,True
HIP,9.044444444444444,True
HIP,9.045,True
HIP,9.045555555555556,True
HIP,9.046111111111111,True
HIP,9.046666666666665,True
HIP,9.047222222222222,True
HIP,9.047777777777778,True
HIP,9.048333333333334,True
HIP,9.048888888888888,True
HIP,9.049444444444445,True
HIP,9.05,True
HIP,9.050555555555555,True
HIP,9.051111111111112,True
HIP,9.051666666666668,True
HIP,9.052222222222222,True
HIP,9.052777777777777,True
HIP,9.053333333333335,True
HIP,9.053888888888888,True
HIP,9.054444444444444,True
HIP,9.055,True
HIP,9.055555555555555,True
HIP,9.056111111111111,True
HIP,9.056666666666667,True
HIP,9.05722222222222,True
HIP,9.057777777777778,True
HIP,9.058333333333334,True
HIP,9.05888888888889,True
HIP,9.059444444444445,True
HIP,9.06,True
HIP,9.060555555555556,True
HIP,9.06111111111111,True
HIP,9.061666666666667,True
HIP,9.062222222222223,True
HIP,9.062777777777777,True
HIP,9.063333333333333,True
HIP,9.06388888888889,True
HIP,9.064444444444444,True
HIP,9.065,True
HIP,9.065555555555555,True
HIP,9.06611111111111,True
HIP,9.066666666666666,True
HIP,9.067222222222222,True
HIP,9.06777777777778,True
HIP,9.068333333333333,True
HIP,9.068888888888889,True
HIP,9.069444444444445,True
HIP,9.07,True
HIP,9.070555555555556,True
HIP,9.071111111111112,True
HIP,9.071666666666665,True
HIP,9.072222222222223,True
HIP,9.072777777777778,True
HIP,9.073333333333332,True
HIP,9.073888888888888,True
HIP,9.074444444444445,True
HIP,9.075,True
HIP,9.075555555555555,True
HIP,9.076111111111112,True
HIP,9.076666666666666,True
HIP,9.077222222222222,True
HIP,9.077777777777778,True
HIP,9.078333333333335,True
HIP,9.078888888888889,True
HIP,9.079444444444444,True
HIP,9.08,True
HIP,9.080555555555556,True
HIP,9.081111111111111,True
HIP,9.081666666666667,True
HIP,9.08222222222222,True
HIP,9.082777777777778,True
HIP,9.083333333333334,True
HIP,9.083888888888888,True
HIP,9.084444444444445,True
HIP,9.085,True
HIP,9.085555555555555,True
HIP,9.08611111111111,True
HIP,9.086666666666668,True
HIP,9.087222222222222,True
HIP,9.087777777777777,True
HIP,9.088333333333333,True
HIP,9.08888888888889,True
HIP,9.089444444444444,True
HIP,9.09,True
HIP,9.090555555555556,True
HIP,9.091111111111111,True
HIP,9.091666666666667,True
HIP,9.092222222222222,True
HIP,9.092777777777778,True
HIP,9.093333333333334,True
HIP,9.09388888888889,True
HIP,9.094444444444443,True
HIP,9.095,True
HIP,9.095555555555556,True
HIP,9.09611111111111,True
HIP,9.096666666666666,True
HIP,9.097222222222223,True
HIP,9.097777777777777,True
HIP,9.098333333333333,True
HIP,9.098888888888888,True
HIP,9.099444444444446,True
HIP,9.1,True
HIP,9.100555555555555,True
HIP,9.101111111111113,True
HIP,9.101666666666667,True
HIP,9.102222222222222,True
HIP,9.102777777777778,True
HIP,9.103333333333333,True
HIP,9.10388888888889,True
HIP,9.104444444444445,True
HIP,9.104999999999999,True
HIP,9.105555555555556,True
HIP,9.106111111111112,True
HIP,9.106666666666666,True
HIP,9.107222222222221,True
HIP,9.107777777777779,True
HIP,9.108333333333333,True
HIP,9.108888888888888,True
HIP,9.109444444444446,True
HIP,9.110000000000001,True
HIP,9.110555555555555,True
HIP,9.11111111111111,True
HIP,9.111666666666668,True
HIP,9.112222222222222,True
HIP,9.112777777777778,True
HIP,9.113333333333333,True
HIP,9.113888888888889,True
HIP,9.114444444444445,True
HIP,9.115,True
HIP,9.115555555555554,True
HIP,9.116111111111111,True
HIP,9.116666666666667,True
HIP,9.117222222222221,True
HIP,9.117777777777778,True
HIP,9.118333333333334,True
HIP,9.118888888888888,True
HIP,9.119444444444444,True
HIP,9.120000000000001,True
HIP,9.120555555555557,True
HIP,9.12111111111111,True
HIP,9.121666666666666,True
HIP,9.122222222222224,True
HIP,9.122777777777777,True
HIP,9.123333333333333,True
HIP,9.123888888888889,True
HIP,9.124444444444444,True
HIP,9.125,True
HIP,9.125555555555556,True
HIP,9.126111111111111,True
HIP,9.126666666666667,True
HIP,9.127222222222223,True
HIP,9.127777777777776,True
HIP,9.128333333333334,True
HIP,9.12888888888889,True
HIP,9.129444444444443,True
HIP,9.129999999999999,True
HIP,9.130555555555556,True
HIP,9.131111111111112,True
HIP,9.131666666666666,True
HIP,9.132222222222222,True
HIP,9.132777777777779,True
HIP,9.133333333333333,True
HIP,9.133888888888889,True
HIP,9.134444444444446,True
HIP,9.135,True
HIP,9.135555555555555,True
HIP,9.136111111111111,True
HIP,9.136666666666667,True
HIP,9.137222222222222,True
HIP,9.137777777777778,True
HIP,9.138333333333332,True
HIP,9.13888888888889,True
HIP,9.139444444444445,True
HIP,9.139999999999999,True
HIP,9.140555555555554,True
HIP,9.141111111111112,True
HIP,9.141666666666667,True
HIP,9.142222222222221,True
HIP,9.142777777777779,True
HIP,9.143333333333334,True
HIP,9.143888888888888,True
HIP,9.144444444444444,True
HIP,9.145000000000001,True
HIP,9.145555555555555,True
HIP,9.14611111111111,True
HIP,9.146666666666667,True
HIP,9.147222222222222,True
HIP,9.147777777777778,True
HIP,9.148333333333333,True
HIP,9.148888888888887,True
HIP,9.149444444444445,True
HIP,9.15,True
HIP,9.150555555555554,True
HIP,9.151111111111112,True
HIP,9.151666666666667,True
HIP,9.152222222222223,True
HIP,9.152777777777777,True
HIP,9.153333333333334,True
HIP,9.15388888888889,True
HIP,9.154444444444444,True
HIP,9.155,True
HIP,9.155555555555557,True
HIP,9.15611111111111,True
HIP,9.156666666666666,True
HIP,9.157222222222222,True
HIP,9.157777777777778,True
HIP,9.158333333333333,True
HIP,9.158888888888889,True
HIP,9.159444444444444,True
HIP,9.16,True
HIP,9.160555555555556,True
HIP,9.16111111111111,True
HIP,9.161666666666667,True
HIP,9.162222222222223,True
HIP,9.162777777777778,True
HIP,9.163333333333332,True
HIP,9.16388888888889,True
HIP,9.164444444444445,True
HIP,9.165,True
HIP,9.165555555555555,True
HIP,9.166111111111112,True
HIP,9.166666666666666,True
HIP,9.167222222222222,True
HIP,9.16777777777778,True
HIP,9.168333333333333,True
HIP,9.168888888888889,True
HIP,9.169444444444444,True
HIP,9.17,True
HIP,9.170555555555556,True
HIP,9.171111111111111,True
HIP,9.171666666666665,True
HIP,9.172222222222222,True
HIP,9.172777777777778,True
HIP,9.173333333333334,True
HIP,9.173888888888888,True
HIP,9.174444444444445,True
HIP,9.175,True
HIP,9.175555555555555,True
HIP,9.176111111111112,True
HIP,9.176666666666668,True
HIP,9.177222222222222,True
HIP,9.177777777777777,True
HIP,9.178333333333335,True
HIP,9.178888888888888,True
HIP,9.179444444444444,True
HIP,9.18,True
HIP,9.180555555555555,True
HIP,9.181111111111111,True
HIP,9.181666666666667,True
HIP,9.18222222222222,True
HIP,9.182777777777778,True
HIP,9.183333333333334,True
HIP,9.18388888888889,True
HIP,9.184444444444445,True
HIP,9.185,True
HIP,9.185555555555556,True
HIP,9.18611111111111,True
HIP,9.186666666666667,True
HIP,9.187222222222223,True
HIP,9.187777777777777,True
HIP,9.188333333333333,True
HIP,9.18888888888889,True
HIP,9.189444444444444,True
HIP,9.19,True
HIP,9.190555555555555,True
HIP,9.19111111111111,True
HIP,9.191666666666666,True
HIP,9.192222222222222,True
HIP,9.19277777777778,True
HIP,9.193333333333333,True
HIP,9.193888888888889,True
HIP,9.194444444444445,True
HIP,9.195,True
HIP,9.195555555555556,True
HIP,9.196111111111112,True
HIP,9.196666666666665,True
HIP,9.197222222222223,True
HIP,9.197777777777778,True
HIP,9.198333333333332,True
HIP,9.198888888888888,True
HIP,9.199444444444445,True
HIP,9.2,True
HIP,9.200555555555555,True
HIP,9.201111111111112,True
HIP,9.201666666666666,True
HIP,9.202222222222222,True
HIP,9.202777777777778,True
HIP,9.203333333333335,True
HIP,9.203888888888889,True
HIP,9.204444444444444,True
HIP,9.205,True
HIP,9.205555555555556,True
HIP,9.206111111111111,True
HIP,9.206666666666667,True
HIP,9.20722222222222,True
HIP,9.207777777777778,True
HIP,9.208333333333334,True
HIP,9.208888888888888,True
HIP,9.209444444444445,True
HIP,9.21,True
HIP,9.210555555555555,True
HIP,9.21111111111111,True
HIP,9.211666666666668,True
HIP,9.212222222222222,True
HIP,9.212777777777777,True
HIP,9.213333333333333,True
HIP,9.21388888888889,True
HIP,9.214444444444444,True
HIP,9.215,True
HIP,9.215555555555556,True
HIP,9.216111111111111,True
HIP,9.216666666666667,True
HIP,9.217222222222222,True
HIP,9.217777777777778,True
HIP,9.218333333333334,True
HIP,9.21888888888889,True
HIP,9.219444444444443,True
HIP,9.22,True
HIP,9.220555555555556,True
HIP,9.22111111111111,True
HIP,9.221666666666666,True
HIP,9.222222222222223,True
HIP,9.222777777777777,True
HIP,9.223333333333333,True
HIP,9.223888888888888,True
HIP,9.224444444444446,True
HIP,9.225,True
HIP,9.225555555555555,True
HIP,9.226111111111113,True
HIP,9.226666666666667,True
HIP,9.227222222222222,True
HIP,9.227777777777778,True
HIP,9.228333333333333,True
HIP,9.22888888888889,True
HIP,9.229444444444445,True
HIP,9.229999999999999,True
HIP,9.230555555555556,True
HIP,9.231111111111112,True
HIP,9.231666666666666,True
HIP,9.232222222222221,True
HIP,9.232777777777779,True
HIP,9.233333333333333,True
HIP,9.233888888888888,True
HIP,9.234444444444446,True
HIP,9.235000000000001,True
HIP,9.235555555555555,True
HIP,9.23611111111111,True
HIP,9.236666666666668,True
HIP,9.237222222222222,True
HIP,9.237777777777778,True
HIP,9.238333333333333,True
HIP,9.238888888888889,True
HIP,9.239444444444445,True
HIP,9.24,True
HIP,9.240555555555554,True
HIP,9.241111111111111,True
HIP,9.241666666666667,True
HIP,9.242222222222221,True
HIP,9.242777777777778,True
HIP,9.243333333333334,True
HIP,9.243888888888888,True
HIP,9.244444444444444,True
HIP,9.245000000000001,True
HIP,9.245555555555557,True
HIP,9.24611111111111,True
HIP,9.246666666666666,True
HIP,9.247222222222224,True
HIP,9.247777777777777,True
HIP,9.248333333333333,True
HIP,9.248888888888889,True
HIP,9.249444444444444,True
HIP,9.25,True
HIP,9.250555555555556,True
HIP,9.251111111111111,True
HIP,9.251666666666667,True
HIP,9.252222222222223,True
HIP,9.252777777777776,True
HIP,9.253333333333334,True
HIP,9.25388888888889,True
HIP,9.254444444444443,True
HIP,9.254999999999999,True
HIP,9.255555555555556,True
HIP,9.256111111111112,True
HIP,9.256666666666666,True
HIP,9.257222222222222,True
HIP,9.257777777777779,True
HIP,9.258333333333333,True
HIP,9.258888888888889,True
HIP,9.259444444444446,True
HIP,9.26,True
HIP,9.260555555555555,True
HIP,9.261111111111111,True
HIP,9.261666666666667,True
HIP,9.262222222222222,True
HIP,9.262777777777778,True
HIP,9.263333333333332,True
HIP,9.26388888888889,True
HIP,9.264444444444445,True
HIP,9.264999999999999,True
HIP,9.265555555555554,True
HIP,9.266111111111112,True
HIP,9.266666666666667,True
HIP,9.267222222222221,True
HIP,9.267777777777779,True
HIP,9.268333333333334,True
HIP,9.268888888888888,True
HIP,9.269444444444444,True
HIP,9.270000000000001,True
HIP,9.270555555555555,True
HIP,9.27111111111111,True
HIP,9.271666666666667,True
HIP,9.272222222222222,True
HIP,9.272777777777778,True
HIP,9.273333333333333,True
HIP,9.273888888888887,True
HIP,9.274444444444445,True
HIP,9.275,True
HIP,9.275555555555554,True
HIP,9.276111111111112,True
HIP,9.276666666666667,True
HIP,9.277222222222223,True
HIP,9.277777777777777,True
HIP,9.278333333333334,True
HIP,9.27888888888889,True
HIP,9.279444444444444,True
HIP,9.28,True
HIP,9.280555555555557,True
HIP,9.28111111111111,True
HIP,9.281666666666666,True
HIP,9.282222222222222,True
HIP,9.282777777777778,True
HIP,9.283333333333333,True
HIP,9.283888888888889,True
HIP,9.284444444444444,True
HIP,9.285,True
HIP,9.285555555555556,True
HIP,9.28611111111111,True
HIP,9.286666666666667,True
HIP,9.287222222222223,True
HIP,9.287777777777778,True
HIP,9.288333333333332,True
HIP,9.28888888888889,True
HIP,9.289444444444445,True
HIP,9.29,True
HIP,9.290555555555555,True
HIP,9.291111111111112,True
HIP,9.291666666666666,True
HIP,9.292222222222222,True
HIP,9.29277777777778,True
HIP,9.293333333333333,True
HIP,9.293888888888889,True
HIP,9.294444444444444,True
HIP,9.295,True
HIP,9.295555555555556,True
HIP,9.296111111111111,True
HIP,9.296666666666665,True
HIP,9.297222222222222,True
HIP,9.297777777777778,True
HIP,9.298333333333334,True
HIP,9.298888888888888,True
HIP,9.299444444444445,True
HIP,9.3,True
HIP,9.300555555555555,True
HIP,9.301111111111112,True
HIP,9.301666666666668,True
HIP,9.302222222222222,True
HIP,9.302777777777777,True
HIP,9.303333333333335,True
HIP,9.303888888888888,True
HIP,9.304444444444444,True
HIP,9.305,True
HIP,9.305555555555555,True
HIP,9.306111111111111,True
HIP,9.306666666666667,True
HIP,9.30722222222222,True
HIP,9.307777777777778,True
HIP,9.308333333333334,True
HIP,9.30888888888889,True
HIP,9.309444444444445,True
HIP,9.31,True
HIP,9.310555555555556,True
HIP,9.31111111111111,True
HIP,9.311666666666667,True
HIP,9.312222222222223,True
HIP,9.312777777777777,True
HIP,9.313333333333333,True
HIP,9.31388888888889,True
HIP,9.314444444444444,True
HIP,9.315,True
HIP,9.315555555555555,True
HIP,9.31611111111111,True
HIP,9.316666666666666,True
HIP,9.317222222222222,True
HIP,9.31777777777778,True
HIP,9.318333333333333,True
HIP,9.318888888888889,True
HIP,9.319444444444445,True
HIP,9.32,True
HIP,9.320555555555556,True
HIP,9.321111111111112,True
HIP,9.321666666666665,True
HIP,9.322222222222223,True
HIP,9.322777777777778,True
HIP,9.323333333333332,True
HIP,9.323888888888888,True
HIP,9.324444444444445,True
HIP,9.325,True
HIP,9.325555555555555,True
HIP,9.326111111111112,True
HIP,9.326666666666666,True
HIP,9.327222222222222,True
HIP,9.327777777777778,True
HIP,9.328333333333335,True
HIP,9.328888888888889,True
HIP,9.329444444444444,True
HIP,9.33,True
HIP,9.330555555555556,True
HIP,9.331111111111111,True
HIP,9.331666666666667,True
HIP,9.33222222222222,True
HIP,9.332777777777778,True
HIP,9.333333333333334,True
HIP,9.333888888888888,True
HIP,9.334444444444445,True
HIP,9.335,True
HIP,9.335555555555555,True
HIP,9.33611111111111,True
HIP,9.336666666666668,True
HIP,9.337222222222222,True
HIP,9.337777777777777,True
HIP,9.338333333333333,True
HIP,9.33888888888889,True
HIP,9.339444444444444,True
HIP,9.34,True
HIP,9.340555555555556,True
HIP,9.341111111111111,True
HIP,9.341666666666667,True
HIP,9.342222222222222,True
HIP,9.342777777777778,True
HIP,9.343333333333334,True
HIP,9.34388888888889,True
HIP,9.344444444444443,True
HIP,9.345,True
HIP,9.345555555555556,True
HIP,9.34611111111111,True
HIP,9.346666666666666,True
HIP,9.347222222222223,True
HIP,9.347777777777777,True
HIP,9.348333333333333,True
HIP,9.348888888888888,True
HIP,9.349444444444446,True
HIP,9.35,True
HIP,9.350555555555555,True
HIP,9.351111111111113,True
HIP,9.351666666666667,True
HIP,9.352222222222222,True
HIP,9.352777777777778,True
HIP,9.353333333333333,True
HIP,9.35388888888889,True
HIP,9.354444444444445,True
HIP,9.354999999999999,True
HIP,9.355555555555556,True
HIP,9.356111111111112,True
HIP,9.356666666666666,True
HIP,9.357222222222221,True
HIP,9.357777777777779,True
HIP,9.358333333333333,True
HIP,9.358888888888888,True
HIP,9.359444444444446,True
HIP,9.360000000000001,True
HIP,9.360555555555555,True
HIP,9.36111111111111,True
HIP,9.361666666666668,True
HIP,9.362222222222222,True
HIP,9.362777777777778,True
HIP,9.363333333333333,True
HIP,9.363888888888889,True
HIP,9.364444444444445,True
HIP,9.365,True
HIP,9.365555555555554,True
HIP,9.366111111111111,True
HIP,9.366666666666667,True
HIP,9.367222222222221,True
HIP,9.367777777777778,True
HIP,9.368333333333334,True
HIP,9.368888888888888,True
HIP,9.369444444444444,True
HIP,9.370000000000001,True
HIP,9.370555555555557,True
HIP,9.37111111111111,True
HIP,9.371666666666666,True
HIP,9.372222222222224,True
HIP,9.372777777777777,True
HIP,9.373333333333333,True
HIP,9.373888888888889,True
HIP,9.374444444444444,True
HIP,9.375,True
HIP,9.375555555555556,True
HIP,9.376111111111111,True
HIP,9.376666666666667,True
HIP,9.377222222222223,True
HIP,9.377777777777776,True
HIP,9.378333333333334,True
HIP,9.37888888888889,True
HIP,9.379444444444443,True
HIP,9.379999999999999,True
HIP,9.380555555555556,True
HIP,9.381111111111112,True
HIP,9.381666666666666,True
HIP,9.382222222222222,True
HIP,9.382777777777779,True
HIP,9.383333333333333,True
HIP,9.383888888888889,True
HIP,9.384444444444446,True
HIP,9.385,True
HIP,9.385555555555555,True
HIP,9.386111111111111,True
HIP,9.386666666666667,True
HIP,9.387222222222222,True
HIP,9.387777777777778,True
HIP,9.388333333333332,True
HIP,9.38888888888889,True
HIP,9.389444444444445,True
HIP,9.389999999999999,True
HIP,9.390555555555554,True
HIP,9.391111111111112,True
HIP,9.391666666666667,True
HIP,9.392222222222221,True
HIP,9.392777777777779,True
HIP,9.393333333333334,True
HIP,9.393888888888888,True
HIP,9.394444444444444,True
HIP,9.395000000000001,True
HIP,9.395555555555555,True
HIP,9.39611111111111,True
HIP,9.396666666666667,True
HIP,9.397222222222222,True
HIP,9.397777777777778,True
HIP,9.398333333333333,True
HIP,9.398888888888887,True
HIP,9.399444444444445,True
HIP,9.4,True
HIP,9.400555555555554,True
HIP,9.401111111111112,True
HIP,9.401666666666667,True
HIP,9.402222222222223,True
HIP,9.402777777777777,True
HIP,9.403333333333334,True
HIP,9.40388888888889,True
HIP,9.404444444444444,True
HIP,9.405,True
HIP,9.405555555555557,True
HIP,9.40611111111111,True
HIP,9.406666666666666,True
HIP,9.407222222222222,True
HIP,9.407777777777778,True
HIP,9.408333333333333,True
HIP,9.408888888888889,True
HIP,9.409444444444444,True
HIP,9.41,True
HIP,9.410555555555556,True
HIP,9.41111111111111,True
HIP,9.411666666666667,True
HIP,9.412222222222223,True
HIP,9.412777777777778,True
HIP,9.413333333333332,True
HIP,9.41388888888889,True
HIP,9.414444444444445,True
HIP,9.415,True
HIP,9.415555555555555,True
HIP,9.416111111111112,True
HIP,9.416666666666666,True
HIP,9.417222222222222,True
HIP,9.41777777777778,True
HIP,9.418333333333333,True
HIP,9.418888888888889,True
HIP,9.419444444444444,True
HIP,9.42,True
HIP,9.420555555555556,True
HIP,9.421111111111111,True
HIP,9.421666666666665,True
HIP,9.422222222222222,True
HIP,9.422777777777778,True
HIP,9.423333333333334,True
HIP,9.423888888888888,True
HIP,9.424444444444445,True
HIP,9.425,True
HIP,9.425555555555555,True
HIP,9.426111111111112,True
HIP,9.426666666666668,True
HIP,9.427222222222222,True
HIP,9.427777777777777,True
HIP,9.428333333333335,True
HIP,9.428888888888888,True
HIP,9.429444444444444,True
HIP,9.43,True
HIP,9.430555555555555,True
HIP,9.431111111111111,True
HIP,9.431666666666667,True
HIP,9.43222222222222,True
HIP,9.432777777777778,True
HIP,9.433333333333334,True
HIP,9.43388888888889,True
HIP,9.434444444444445,True
HIP,9.435,True
HIP,9.435555555555556,True
HIP,9.43611111111111,True
HIP,9.436666666666667,True
HIP,9.437222222222223,True
HIP,9.437777777777777,True
HIP,9.438333333333333,True
HIP,9.43888888888889,True
HIP,9.439444444444444,True
HIP,9.44,True
HIP,9.440555555555555,True
HIP,9.44111111111111,True
HIP,9.441666666666666,True
HIP,9.442222222222222,True
HIP,9.44277777777778,True
HIP,9.443333333333333,True
HIP,9.443888888888889,True
HIP,9.444444444444445,True
HIP,9.445,True
HIP,9.445555555555556,True
HIP,9.446111111111112,True
HIP,9.446666666666665,True
HIP,9.447222222222223,True
HIP,9.447777777777778,True
HIP,9.448333333333332,True
HIP,9.448888888888888,True
HIP,9.449444444444445,True
HIP,9.45,True
HIP,9.450555555555555,True
HIP,9.451111111111112,True
HIP,9.451666666666666,True
HIP,9.452222222222222,True
HIP,9.452777777777778,True
HIP,9.453333333333335,True
HIP,9.453888888888889,True
HIP,9.454444444444444,True
HIP,9.455,True
HIP,9.455555555555556,True
HIP,9.456111111111111,True
HIP,9.456666666666667,True
HIP,9.45722222222222,True
HIP,9.457777777777778,True
HIP,9.458333333333334,True
HIP,9.458888888888888,True
HIP,9.459444444444445,True
HIP,9.46,True
HIP,9.460555555555555,True
HIP,9.46111111111111,True
HIP,9.461666666666668,True
HIP,9.462222222222222,True
HIP,9.462777777777777,True
HIP,9.463333333333333,True
HIP,9.46388888888889,True
HIP,9.464444444444444,True
HIP,9.465,True
HIP,9.465555555555556,True
HIP,9.466111111111111,True
HIP,9.466666666666667,True
HIP,9.467222222222222,True
HIP,9.467777777777778,True
HIP,9.468333333333334,True
HIP,9.46888888888889,True
HIP,9.469444444444443,True
HIP,9.47,True
HIP,9.470555555555556,True
HIP,9.47111111111111,True
HIP,9.471666666666666,True
HIP,9.472222222222223,True
HIP,9.472777777777777,True
HIP,9.473333333333333,True
HIP,9.473888888888888,True
HIP,9.474444444444446,True
HIP,9.475,True
HIP,9.475555555555555,True
HIP,9.476111111111113,True
HIP,9.476666666666667,True
HIP,9.477222222222222,True
HIP,9.477777777777778,True
HIP,9.478333333333333,True
HIP,9.47888888888889,True
HIP,9.479444444444445,True
HIP,9.479999999999999,True
HIP,9.480555555555556,True
HIP,9.481111111111112,True
HIP,9.481666666666666,True
HIP,9.482222222222221,True
HIP,9.482777777777779,True
HIP,9.483333333333333,True
HIP,9.483888888888888,True
HIP,9.484444444444446,True
HIP,9.485000000000001,True
HIP,9.485555555555555,True
HIP,9.48611111111111,True
HIP,9.486666666666668,True
HIP,9.487222222222222,True
HIP,9.487777777777778,True
HIP,9.488333333333333,True
HIP,9.488888888888889,True
HIP,9.489444444444445,True
HIP,9.49,True
HIP,9.490555555555554,True
HIP,9.491111111111111,True
HIP,9.491666666666667,True
HIP,9.492222222222221,True
HIP,9.492777777777778,True
HIP,9.493333333333334,True
HIP,9.493888888888888,True
HIP,9.494444444444444,True
HIP,9.495000000000001,True
HIP,9.495555555555557,True
HIP,9.49611111111111,True
HIP,9.496666666666666,True
HIP,9.497222222222224,True
HIP,9.497777777777777,True
HIP,9.498333333333333,True
HIP,9.498888888888889,True
HIP,9.499444444444444,True
HIP,9.5,True
HIP,9.500555555555556,True
HIP,9.501111111111111,True
HIP,9.501666666666667,True
HIP,9.502222222222223,True
HIP,9.502777777777776,True
HIP,9.503333333333334,True
HIP,9.50388888888889,True
HIP,9.504444444444443,True
HIP,9.504999999999999,True
HIP,9.505555555555556,True
HIP,9.506111111111112,True
HIP,9.506666666666666,True
HIP,9.507222222222222,True
HIP,9.507777777777779,True
HIP,9.508333333333333,True
HIP,9.508888888888889,True
HIP,9.509444444444446,True
HIP,9.51,True
HIP,9.510555555555555,True
HIP,9.511111111111111,True
HIP,9.511666666666667,True
HIP,9.512222222222222,True
HIP,9.512777777777778,True
HIP,9.513333333333332,True
HIP,9.51388888888889,True
HIP,9.514444444444445,True
HIP,9.514999999999999,True
HIP,9.515555555555554,True
HIP,9.516111111111112,True
HIP,9.516666666666667,True
HIP,9.517222222222221,True
HIP,9.517777777777779,True
HIP,9.518333333333334,True
HIP,9.518888888888888,True
HIP,9.519444444444444,True
HIP,9.520000000000001,True
HIP,9.520555555555555,True
HIP,9.52111111111111,True
HIP,9.521666666666667,True
HIP,9.522222222222222,True
HIP,9.522777777777778,True
HIP,9.523333333333333,True
HIP,9.523888888888887,True
HIP,9.524444444444445,True
HIP,9.525,True
HIP,9.525555555555554,True
HIP,9.526111111111112,True
HIP,9.526666666666667,True
HIP,9.527222222222223,True
HIP,9.527777777777777,True
HIP,9.528333333333334,True
HIP,9.52888888888889,True
HIP,9.529444444444444,True
HIP,9.53,True
HIP,9.530555555555557,True
HIP,9.53111111111111,True
HIP,9.531666666666666,True
HIP,9.532222222222222,True
HIP,9.532777777777778,True
HIP,9.533333333333333,True
HIP,9.533888888888889,True
HIP,9.534444444444444,True
HIP,9.535,True
HIP,9.535555555555556,True
HIP,9.53611111111111,True
HIP,9.536666666666667,True
HIP,9.537222222222223,True
HIP,9.537777777777778,True
HIP,9.538333333333332,True
HIP,9.53888888888889,True
HIP,9.539444444444445,True
HIP,9.54,True
HIP,9.540555555555555,True
HIP,9.541111111111112,True
HIP,9.541666666666666,True
HIP,9.542222222222222,True
HIP,9.54277777777778,True
HIP,9.543333333333333,True
HIP,9.543888888888889,True
HIP,9.544444444444444,True
HIP,9.545,True
HIP,9.545555555555556,True
