regime,dev1,dev2,dev3,t_min
burst,True,True,True,5.249444444444444
burst,True,True,True,5.25
burst,True,True,True,5.250555555555556
burst,True,True,True,5.251111111111111
burst,True,True,True,5.251666666666667
burst,True,True,True,5.252222222222222
burst,True,True,True,5.252777777777778
burst,True,True,True,5.253333333333333
burst,True,True,True,5.2538888888888895
burst,True,True,True,5.254444444444444
burst,True,True,True,5.255
burst,True,True,True,5.2555555555555555
burst,True,True,True,5.256111111111111
burst,True,True,True,5.256666666666666
burst,True,True,True,5.2572222222222225
burst,True,True,True,5.257777777777777
burst,True,True,True,5.258333333333334
burst,True,True,True,5.258888888888889
burst,True,True,True,5.259444444444444
burst,True,True,True,5.260000000000001
burst,True,True,True,5.260555555555555
burst,True,True,True,5.261111111111111
burst,True,True,True,5.261666666666667
burst,True,True,True,5.262222222222222
burst,True,True,True,5.262777777777777
burst,True,True,True,5.263333333333334
burst,True,True,True,5.263888888888888
burst,True,True,True,5.264444444444445
burst,True,True,True,5.265
burst,True,True,True,5.265555555555555
burst,True,True,True,5.266111111111111
burst,True,True,True,5.266666666666667
burst,True,True,True,5.267222222222222
burst,True,True,True,5.267777777777778
burst,True,True,True,5.2683333333333335
burst,True,True,True,5.268888888888889
burst,True,True,True,5.269444444444445
burst,True,True,True,5.27
burst,True,True,True,5.270555555555556
burst,True,True,True,5.271111111111111
burst,True,True,True,5.2716666666666665
burst,True,True,True,5.272222222222222
burst,True,True,True,5.272777777777778
burst,True,True,True,5.2733333333333325
burst,True,True,True,5.273888888888889
burst,True,True,True,5.274444444444444
burst,True,True,True,5.275
burst,True,True,True,5.275555555555556
burst,True,True,True,5.276111111111111
burst,True,True,True,5.276666666666667
burst,True,True,True,5.277222222222222
burst,True,True,True,5.277777777777778
burst,True,True,True,5.278333333333333
burst,True,True,True,5.278888888888889
burst,True,True,True,5.279444444444445
burst,True,True,True,5.28
burst,True,True,True,5.280555555555555
burst,True,True,True,5.2811111111111115
burst,True,True,True,5.281666666666666
burst,True,True,True,5.282222222222222
burst,True,True,True,5.282777777777778
burst,True,True,True,5.283333333333333
burst,True,True,True,5.28388888888889
burst,True,True,True,5.2844444444444445
burst,True,True,True,5.285
burst,True,True,True,5.285555555555556
burst,True,True,True,5.286111111111111
burst,True,True,True,5.286666666666666
burst,True,True,True,5.287222222222223
burst,True,True,True,5.2877777777777775
burst,True,True,True,5.288333333333333
burst,True,True,True,5.288888888888889
burst,True,True,True,5.289444444444444
burst,True,True,True,5.29
burst,True,True,True,5.290555555555556
burst,True,True,True,5.29111111111111
burst,True,True,True,5.291666666666667
burst,True,True,True,5.292222222222223
burst,True,True,True,5.292777777777777
burst,True,True,True,5.293333333333334
burst,True,True,True,5.293888888888889
burst,True,True,True,5.294444444444445
burst,True,True,True,5.295
burst,True,True,True,5.295555555555556
burst,True,True,True,5.296111111111111
burst,True,True,True,5.296666666666667
burst,True,True,True,5.297222222222222
burst,True,True,True,5.297777777777778
burst,True,True,True,5.298333333333333
burst,True,True,True,5.2988888888888885
burst,True,True,True,5.299444444444444
burst,True,True,True,5.3
burst,True,True,True,5.300555555555556
burst,True,True,True,5.301111111111111
burst,True,True,True,5.301666666666667
burst,True,True,True,5.302222222222222
burst,True,True,True,5.302777777777778
burst,True,True,True,5.303333333333333
burst,True,True,True,5.303888888888889
burst,True,True,True,5.304444444444444
burst,True,True,True,5.305000000000001
burst,True,True,True,5.305555555555555
burst,True,True,True,5.306111111111111
burst,True,True,True,5.306666666666667
burst,True,True,True,5.307222222222222
burst,True,True,True,5.307777777777777
burst,True,True,True,5.308333333333334
burst,True,True,True,5.308888888888889
burst,True,True,True,5.309444444444444
burst,True,True,True,5.3100000000000005
burst,True,True,True,5.310555555555555
burst,True,True,True,5.311111111111112
burst,True,True,True,5.3116666666666665
burst,True,True,True,5.312222222222222
burst,True,True,True,5.312777777777778
burst,True,True,True,5.3133333333333335
burst,True,True,True,5.313888888888888
burst,True,True,True,5.314444444444445
burst,True,True,True,5.3149999999999995
burst,True,True,True,5.315555555555556
burst,True,True,True,5.316111111111111
burst,True,True,True,5.316666666666666
burst,True,True,True,5.317222222222223
burst,True,True,True,5.317777777777778
burst,True,True,True,5.318333333333333
burst,True,True,True,5.318888888888889
burst,True,True,True,5.319444444444445
burst,True,True,True,5.319999999999999
burst,True,True,True,5.320555555555556
burst,True,True,True,5.321111111111111
burst,True,True,True,5.321666666666667
burst,True,True,True,5.322222222222222
burst,True,True,True,5.322777777777778
burst,True,True,True,5.323333333333333
burst,True,True,True,5.323888888888889
burst,True,True,True,5.324444444444444
burst,True,True,True,5.325
burst,True,True,True,5.325555555555556
burst,True,True,True,5.3261111111111115
burst,True,True,True,5.326666666666667
burst,True,True,True,5.327222222222222
burst,True,True,True,5.327777777777778
burst,True,True,True,5.328333333333333
burst,True,True,True,5.328888888888889
burst,True,True,True,5.329444444444444
burst,True,True,True,5.33
burst,True,True,True,5.330555555555555
burst,True,True,True,5.331111111111111
burst,True,True,True,5.331666666666666
burst,True,True,True,5.332222222222223
burst,True,True,True,5.332777777777777
burst,True,True,True,5.333333333333333
burst,True,True,True,5.33388888888889
burst,True,True,True,5.334444444444444
burst,True,True,True,5.335
burst,True,True,True,5.335555555555556
burst,True,True,True,5.336111111111111
burst,True,True,True,5.336666666666667
burst,True,True,True,5.3372222222222225
burst,True,True,True,5.337777777777777
burst,True,True,True,5.338333333333334
burst,True,True,True,5.338888888888889
burst,True,True,True,5.339444444444444
burst,True,True,True,5.34
burst,True,True,True,5.3405555555555555
burst,True,True,True,5.34111111111111
burst,True,True,True,5.341666666666667
burst,True,True,True,5.342222222222222
burst,True,True,True,5.342777777777778
burst,True,True,True,5.343333333333334
burst,True,True,True,5.3438888888888885
burst,True,True,True,5.344444444444445
burst,True,True,True,5.345
burst,True,True,True,5.345555555555555
burst,True,True,True,5.346111111111111
burst,True,True,True,5.346666666666667
burst,True,True,True,5.347222222222222
burst,True,True,True,5.347777777777778
burst,True,True,True,5.348333333333333
burst,True,True,True,5.348888888888889
burst,True,True,True,5.349444444444444
burst,True,True,True,5.35
burst,True,True,True,5.350555555555556
burst,True,True,True,5.351111111111111
burst,True,True,True,5.3516666666666675
burst,True,True,True,5.352222222222222
burst,True,True,True,5.352777777777778
burst,True,True,True,5.3533333333333335
burst,True,True,True,5.353888888888889
burst,True,True,True,5.354444444444444
burst,True,True,True,5.355
burst,True,True,True,5.355555555555555
burst,True,True,True,5.356111111111111
burst,True,True,True,5.3566666666666665
burst,True,True,True,5.357222222222222
burst,True,True,True,5.357777777777778
burst,True,True,True,5.358333333333333
burst,True,True,True,5.358888888888889
burst,True,True,True,5.359444444444445
burst,True,True,True,5.36
burst,True,True,True,5.360555555555555
burst,True,True,True,5.361111111111112
burst,True,True,True,5.361666666666666
burst,True,True,True,5.362222222222223
burst,True,True,True,5.362777777777778
burst,True,True,True,5.363333333333333
burst,True,True,True,5.363888888888889
burst,True,True,True,5.364444444444445
burst,True,True,True,5.364999999999999
burst,True,True,True,5.365555555555556
burst,True,True,True,5.366111111111111
burst,True,True,True,5.366666666666666
burst,True,True,True,5.367222222222223
burst,True,True,True,5.3677777777777775
burst,True,True,True,5.368333333333334
burst,True,True,True,5.368888888888889
burst,True,True,True,5.3694444444444445
burst,True,True,True,5.37
burst,True,True,True,5.370555555555556
burst,True,True,True,5.3711111111111105
burst,True,True,True,5.371666666666667
burst,True,True,True,5.372222222222222
burst,True,True,True,5.372777777777778
burst,True,True,True,5.373333333333333
burst,True,True,True,5.373888888888889
burst,True,True,True,5.374444444444444
burst,True,True,True,5.375
burst,True,True,True,5.375555555555556
burst,True,True,True,5.376111111111111
burst,True,True,True,5.376666666666667
burst,True,True,True,5.377222222222222
burst,True,True,True,5.377777777777778
burst,True,True,True,5.378333333333333
burst,True,True,True,5.3788888888888895
burst,True,True,True,5.379444444444444
burst,True,True,True,5.38
burst,True,True,True,5.3805555555555555
burst,True,True,True,5.381111111111111
burst,True,True,True,5.381666666666666
burst,True,True,True,5.3822222222222225
burst,True,True,True,5.382777777777777
burst,True,True,True,5.383333333333334
burst,True,True,True,5.383888888888889
burst,True,True,True,5.384444444444444
burst,True,True,True,5.385000000000001
burst,True,True,True,5.385555555555555
burst,True,True,True,5.386111111111111
burst,True,True,True,5.386666666666667
burst,True,True,True,5.387222222222222
burst,True,True,True,5.387777777777777
burst,True,True,True,5.388333333333334
burst,True,True,True,5.388888888888888
burst,True,True,True,5.389444444444445
burst,True,True,True,5.39
burst,True,True,True,5.390555555555555
burst,True,True,True,5.391111111111111
burst,True,True,True,5.391666666666667
burst,True,True,True,5.392222222222222
burst,True,True,True,5.392777777777778
burst,True,True,True,5.3933333333333335
burst,True,True,True,5.393888888888889
burst,True,True,True,5.394444444444445
burst,True,True,True,5.395
burst,True,True,True,5.395555555555556
burst,True,True,True,5.396111111111111
burst,True,True,True,5.3966666666666665
burst,True,True,True,5.397222222222222
burst,True,True,True,5.397777777777778
burst,True,True,True,5.3983333333333325
burst,True,True,True,5.398888888888889
burst,True,True,True,5.399444444444444
burst,True,True,True,5.4
burst,True,True,True,5.400555555555556
burst,True,True,True,5.401111111111111
burst,True,True,True,5.401666666666667
burst,True,True,True,5.402222222222222
burst,True,True,True,5.402777777777778
burst,True,True,True,5.403333333333333
burst,True,True,True,5.403888888888889
burst,True,True,True,5.404444444444445
burst,True,True,True,5.405
burst,True,True,True,5.405555555555555
burst,True,True,True,5.4061111111111115
burst,True,True,True,5.406666666666666
burst,True,True,True,5.407222222222222
burst,True,True,True,5.407777777777778
burst,True,True,True,5.408333333333333
burst,True,True,True,5.40888888888889
burst,True,True,True,5.4094444444444445
burst,True,True,True,5.41
burst,True,True,True,5.410555555555556
burst,True,True,True,5.411111111111111
burst,True,True,True,5.411666666666666
burst,True,True,True,5.412222222222223
burst,True,True,True,5.4127777777777775
burst,True,True,True,5.413333333333333
burst,True,True,True,5.413888888888889
burst,True,True,True,5.414444444444444
burst,True,True,True,5.415
burst,True,True,True,5.415555555555556
burst,True,True,True,5.41611111111111
burst,True,True,True,5.416666666666667
burst,True,True,True,5.417222222222223
burst,True,True,True,5.417777777777777
burst,True,True,True,5.418333333333334
burst,True,True,True,5.418888888888889
burst,True,True,True,5.419444444444445
burst,True,True,True,5.42
burst,True,True,True,5.420555555555556
burst,True,True,True,5.421111111111111
burst,True,True,True,5.421666666666667
burst,True,True,True,5.422222222222222
burst,True,True,True,5.422777777777778
burst,True,True,True,5.423333333333333
burst,True,True,True,5.4238888888888885
burst,True,True,True,5.424444444444444
burst,True,True,True,5.425
burst,True,True,True,5.425555555555556
burst,True,True,True,5.426111111111111
burst,True,True,True,5.426666666666667
burst,True,True,True,5.427222222222222
burst,True,True,True,5.427777777777778
burst,True,True,True,5.428333333333333
burst,True,True,True,5.428888888888889
burst,True,True,True,5.429444444444444
burst,True,True,True,5.430000000000001
burst,True,True,True,5.430555555555555
burst,True,True,True,5.431111111111111
burst,True,True,True,5.431666666666667
burst,True,True,True,5.432222222222222
burst,True,True,True,5.432777777777777
burst,True,True,True,5.433333333333334
burst,True,True,True,5.433888888888889
burst,True,True,True,5.434444444444444
burst,True,True,True,5.4350000000000005
burst,True,True,True,5.435555555555555
burst,True,True,True,5.436111111111112
burst,True,True,True,5.4366666666666665
burst,True,True,True,5.437222222222222
burst,True,True,True,5.437777777777778
burst,True,True,True,5.4383333333333335
burst,True,True,True,5.438888888888888
burst,True,True,True,5.439444444444445
burst,True,True,True,5.4399999999999995
burst,True,True,True,5.440555555555556
burst,True,True,True,5.441111111111111
burst,True,True,True,5.441666666666666
burst,True,True,True,5.442222222222223
burst,True,True,True,5.442777777777778
burst,True,True,True,5.443333333333333
burst,True,True,True,5.443888888888889
burst,True,True,True,5.444444444444445
burst,True,True,True,5.444999999999999
burst,True,True,True,5.445555555555556
burst,True,True,True,5.446111111111111
burst,True,True,True,5.446666666666667
burst,True,True,True,5.447222222222222
burst,True,True,True,5.447777777777778
burst,True,True,True,5.448333333333333
burst,True,True,True,5.448888888888889
burst,True,True,True,5.449444444444444
burst,True,True,True,5.45
burst,True,True,True,5.450555555555556
burst,True,True,True,5.4511111111111115
burst,True,True,True,5.451666666666667
burst,True,True,True,5.452222222222222
burst,True,True,True,5.452777777777778
burst,True,True,True,5.453333333333333
burst,True,True,True,5.453888888888889
burst,True,True,True,5.454444444444444
burst,True,True,True,5.455
burst,True,True,True,5.455555555555555
burst,True,True,True,5.456111111111111
burst,True,True,True,5.456666666666666
burst,True,True,True,5.457222222222223
burst,True,True,True,5.457777777777777
burst,True,True,True,5.458333333333333
burst,True,True,True,5.45888888888889
burst,True,True,True,5.459444444444444
burst,True,True,True,5.46
burst,True,True,True,5.460555555555556
burst,True,True,True,5.461111111111111
burst,True,True,True,5.461666666666667
burst,True,True,True,5.4622222222222225
burst,True,True,True,5.462777777777777
burst,True,True,True,5.463333333333334
burst,True,True,True,5.463888888888889
burst,True,True,True,5.464444444444444
burst,True,True,True,5.465
burst,True,True,True,5.4655555555555555
burst,True,True,True,5.46611111111111
burst,True,True,True,5.466666666666667
burst,True,True,True,5.467222222222222
burst,True,True,True,5.467777777777778
burst,True,True,True,5.468333333333334
burst,True,True,True,5.4688888888888885
burst,True,True,True,5.469444444444445
burst,True,True,True,5.47
burst,True,True,True,5.470555555555555
burst,True,True,True,5.471111111111111
burst,True,True,True,5.471666666666667
burst,True,True,True,5.472222222222222
burst,True,True,True,5.472777777777778
burst,True,True,True,5.473333333333333
burst,True,True,True,5.473888888888889
burst,True,True,True,5.474444444444444
burst,True,True,True,5.475
burst,True,True,True,5.475555555555556
burst,True,True,True,5.476111111111111
burst,True,True,True,5.4766666666666675
burst,True,True,True,5.477222222222222
burst,True,True,True,5.477777777777778
burst,True,True,True,5.4783333333333335
burst,True,True,True,5.478888888888889
burst,True,True,True,5.479444444444444
burst,True,True,True,5.48
burst,True,True,True,5.480555555555555
burst,True,True,True,5.481111111111111
burst,True,True,True,5.4816666666666665
burst,True,True,True,5.482222222222222
burst,True,True,True,5.482777777777778
burst,True,True,True,5.483333333333333
burst,True,True,True,5.483888888888889
burst,True,True,True,5.484444444444445
burst,True,True,True,5.485
burst,True,True,True,5.485555555555555
burst,True,True,True,5.486111111111112
burst,True,True,True,5.486666666666666
burst,True,True,True,5.487222222222223
burst,True,True,True,5.487777777777778
burst,True,True,True,5.488333333333333
burst,True,True,True,5.488888888888889
burst,True,True,True,5.489444444444445
burst,True,True,True,5.489999999999999
burst,True,True,True,5.490555555555556
burst,True,True,True,5.491111111111111
burst,True,True,True,5.491666666666666
burst,True,True,True,5.492222222222223
burst,True,True,True,5.4927777777777775
burst,True,True,True,5.493333333333334
burst,True,True,True,5.493888888888889
burst,True,True,True,5.4944444444444445
burst,True,True,True,5.495
burst,True,True,True,5.495555555555556
burst,True,True,True,5.4961111111111105
burst,True,True,True,5.496666666666667
burst,True,True,True,5.497222222222222
burst,True,True,True,5.497777777777778
burst,True,True,True,5.498333333333333
burst,True,True,True,5.498888888888889
burst,True,True,True,5.499444444444444
burst,True,True,True,5.5
burst,True,True,True,5.500555555555556
burst,True,True,True,5.501111111111111
burst,True,True,True,5.501666666666667
burst,True,True,True,5.502222222222222
burst,True,True,True,5.502777777777778
burst,True,True,True,5.503333333333333
burst,True,True,True,5.5038888888888895
burst,True,True,True,5.504444444444444
burst,True,True,True,5.505
burst,True,True,True,5.5055555555555555
burst,True,True,True,5.506111111111111
burst,True,True,True,5.506666666666666
burst,True,True,True,5.5072222222222225
burst,True,True,True,5.507777777777777
burst,True,True,True,5.508333333333334
burst,True,True,True,5.508888888888889
burst,True,True,True,5.509444444444444
burst,True,True,True,5.510000000000001
burst,True,True,True,5.510555555555555
burst,True,True,True,5.511111111111111
burst,True,True,True,5.511666666666667
burst,True,True,True,5.512222222222222
burst,True,True,True,5.512777777777777
burst,True,True,True,5.513333333333334
burst,True,True,True,5.513888888888888
burst,True,True,True,5.514444444444445
burst,True,True,True,5.515
burst,True,True,True,5.515555555555555
burst,True,True,True,5.516111111111111
burst,True,True,True,5.516666666666667
burst,True,True,True,5.517222222222222
burst,True,True,True,5.517777777777778
burst,True,True,True,5.5183333333333335
burst,True,True,True,5.518888888888889
burst,True,True,True,5.519444444444445
burst,True,True,True,5.52
burst,True,True,True,5.520555555555556
burst,True,True,True,5.521111111111111
burst,True,True,True,5.5216666666666665
burst,True,True,True,5.522222222222222
burst,True,True,True,5.522777777777778
burst,True,True,True,5.5233333333333325
burst,True,True,True,5.523888888888889
burst,True,True,True,5.524444444444444
burst,True,True,True,5.525
burst,True,True,True,5.525555555555556
burst,True,True,True,5.526111111111111
burst,True,True,True,5.526666666666667
burst,True,True,True,5.527222222222222
burst,True,True,True,5.527777777777778
burst,True,True,True,5.528333333333333
burst,True,True,True,5.528888888888889
burst,True,True,True,5.529444444444445
burst,True,True,True,5.53
burst,True,True,True,5.530555555555555
burst,True,True,True,5.5311111111111115
burst,True,True,True,5.531666666666666
burst,True,True,True,5.532222222222222
burst,True,True,True,5.532777777777778
burst,True,True,True,5.533333333333333
burst,True,True,True,5.53388888888889
burst,True,True,True,5.5344444444444445
burst,True,True,True,5.535
burst,True,True,True,5.535555555555556
burst,True,True,True,5.536111111111111
burst,True,True,True,5.536666666666666
burst,True,True,True,5.537222222222223
burst,True,True,True,5.5377777777777775
burst,True,True,True,5.538333333333333
burst,True,True,True,5.538888888888889
burst,True,True,True,5.539444444444444
burst,True,True,True,5.54
burst,True,True,True,5.540555555555556
burst,True,True,True,5.54111111111111
burst,True,True,True,5.541666666666667
burst,True,True,True,5.542222222222223
burst,True,True,True,5.542777777777777
burst,True,True,True,5.543333333333334
burst,True,True,True,5.543888888888889
burst,True,True,True,5.544444444444445
burst,True,True,True,5.545
burst,True,True,True,5.545555555555556
burst,True,True,True,5.546111111111111
burst,True,True,True,5.546666666666667
burst,True,True,True,5.547222222222222
burst,True,True,True,5.547777777777778
burst,True,True,True,5.548333333333333
burst,True,True,True,5.5488888888888885
burst,True,True,True,5.549444444444444
burst,True,True,True,5.55
burst,True,True,True,5.550555555555556
burst,True,True,True,5.551111111111111
burst,True,True,True,5.551666666666667
burst,True,True,True,5.552222222222222
burst,True,True,True,5.552777777777778
burst,True,True,True,5.553333333333333
burst,True,True,True,5.553888888888889
burst,True,True,True,5.554444444444444
burst,True,True,True,5.555000000000001
burst,True,True,True,5.555555555555555
burst,True,True,True,5.556111111111111
burst,True,True,True,5.556666666666667
burst,True,True,True,5.557222222222222
burst,True,True,True,5.557777777777777
burst,True,True,True,5.558333333333334
burst,True,True,True,5.558888888888889
burst,True,True,True,5.559444444444444
burst,True,True,True,5.5600000000000005
burst,True,True,True,5.560555555555555
burst,True,True,True,5.561111111111112
burst,True,True,True,5.5616666666666665
burst,True,True,True,5.562222222222222
burst,True,True,True,5.562777777777778
burst,True,True,True,5.5633333333333335
burst,True,True,True,5.563888888888888
burst,True,True,True,5.564444444444445
burst,True,True,True,5.5649999999999995
burst,True,True,True,5.565555555555556
burst,True,True,True,5.566111111111111
burst,True,True,True,5.566666666666666
burst,True,True,True,5.567222222222223
burst,True,True,True,5.567777777777778
burst,True,True,True,5.568333333333333
burst,True,True,True,5.568888888888889
burst,True,True,True,5.569444444444445
burst,True,True,True,5.569999999999999
burst,True,True,True,5.570555555555556
burst,True,True,True,5.571111111111111
burst,True,True,True,5.571666666666667
burst,True,True,True,5.572222222222222
burst,True,True,True,5.572777777777778
burst,True,True,True,5.573333333333333
burst,True,True,True,5.573888888888889
burst,True,True,True,5.574444444444444
burst,True,True,True,5.575
burst,True,True,True,5.575555555555556
burst,True,True,True,5.5761111111111115
burst,True,True,True,5.576666666666667
burst,True,True,True,5.577222222222222
burst,True,True,True,5.577777777777778
burst,True,True,True,5.578333333333333
burst,True,True,True,5.578888888888889
burst,True,True,True,5.579444444444444
burst,True,True,True,5.58
burst,True,True,True,5.580555555555555
burst,True,True,True,5.581111111111111
burst,True,True,True,5.581666666666666
burst,True,True,True,5.582222222222223
burst,True,True,True,5.582777777777777
burst,True,True,True,5.583333333333333
burst,True,True,True,5.58388888888889
burst,True,True,True,5.584444444444444
burst,True,True,True,5.585
burst,True,True,True,5.585555555555556
burst,True,True,True,5.586111111111111
burst,True,True,True,5.586666666666667
burst,True,True,True,5.5872222222222225
burst,True,True,True,5.587777777777777
burst,True,True,True,5.588333333333334
burst,True,True,True,5.588888888888889
burst,True,True,True,5.589444444444444
burst,True,True,True,5.59
burst,True,True,True,5.5905555555555555
burst,True,True,True,5.59111111111111
burst,True,True,True,5.591666666666667
burst,True,True,True,5.592222222222222
burst,True,True,True,5.592777777777778
burst,True,True,True,5.593333333333334
burst,True,True,True,5.5938888888888885
burst,True,True,True,5.594444444444445
burst,True,True,True,5.595
burst,True,True,True,5.595555555555555
burst,True,True,True,5.596111111111111
burst,True,True,True,5.596666666666667
burst,True,True,True,5.597222222222222
burst,True,True,True,5.597777777777778
burst,True,True,True,5.598333333333333
burst,True,True,True,5.598888888888889
burst,True,True,True,5.599444444444444
burst,True,True,True,5.6
burst,True,True,True,5.600555555555556
burst,True,True,True,5.601111111111111
burst,True,True,True,5.6016666666666675
burst,True,True,True,5.602222222222222
burst,True,True,True,5.602777777777778
burst,True,True,True,5.6033333333333335
burst,True,True,True,5.603888888888889
burst,True,True,True,5.604444444444444
burst,True,True,True,5.605
burst,True,True,True,5.605555555555555
burst,True,True,True,5.606111111111111
burst,True,True,True,5.6066666666666665
burst,True,True,True,5.607222222222222
burst,True,True,True,5.607777777777778
burst,True,True,True,5.608333333333333
burst,True,True,True,5.608888888888889
burst,True,True,True,5.609444444444445
burst,True,True,True,5.61
burst,True,True,True,5.610555555555555
burst,True,True,True,5.611111111111112
burst,True,True,True,5.611666666666666
burst,True,True,True,5.612222222222223
burst,True,True,True,5.612777777777778
burst,True,True,True,5.613333333333333
burst,True,True,True,5.613888888888889
burst,True,True,True,5.614444444444445
burst,True,True,True,5.614999999999999
burst,True,True,True,5.615555555555556
burst,True,True,True,5.616111111111111
burst,True,True,True,5.616666666666666
burst,True,True,True,5.617222222222223
burst,True,True,True,5.6177777777777775
burst,True,True,True,5.618333333333334
burst,True,True,True,5.618888888888889
burst,True,True,True,5.6194444444444445
burst,True,True,True,5.62
burst,True,True,True,5.620555555555556
burst,True,True,True,5.6211111111111105
burst,True,True,True,5.621666666666667
burst,True,True,True,5.622222222222222
burst,True,True,True,5.622777777777778
burst,True,True,True,5.623333333333333
burst,True,True,True,5.623888888888889
burst,True,True,True,5.624444444444444
burst,True,True,True,5.625
burst,True,True,True,5.625555555555556
burst,True,True,True,5.626111111111111
burst,True,True,True,5.626666666666667
burst,True,True,True,5.627222222222222
burst,True,True,True,5.627777777777778
burst,True,True,True,5.628333333333333
burst,True,True,True,5.6288888888888895
burst,True,True,True,5.629444444444444
burst,True,True,True,5.63
burst,True,True,True,5.6305555555555555
burst,True,True,True,5.631111111111111
burst,True,True,True,5.631666666666666
burst,True,True,True,5.6322222222222225
burst,True,True,True,5.632777777777777
burst,True,True,True,5.633333333333334
burst,True,True,True,5.633888888888889
burst,True,True,True,5.634444444444444
burst,True,True,True,5.635000000000001
burst,True,True,True,5.635555555555555
burst,True,True,True,5.636111111111111
burst,True,True,True,5.636666666666667
burst,True,True,True,5.637222222222222
burst,True,True,True,5.637777777777777
burst,True,True,True,5.638333333333334
burst,True,True,True,5.638888888888888
burst,True,True,True,5.639444444444445
burst,True,True,True,5.64
burst,True,True,True,5.640555555555555
burst,True,True,True,5.641111111111111
burst,True,True,True,5.641666666666667
burst,True,True,True,5.642222222222222
burst,True,True,True,5.642777777777778
burst,True,True,True,5.6433333333333335
burst,True,True,True,5.643888888888889
burst,True,True,True,5.644444444444445
burst,True,True,True,5.645
burst,True,True,True,5.645555555555556
burst,True,True,True,5.646111111111111
burst,True,True,True,5.6466666666666665
burst,True,True,True,5.647222222222222
burst,True,True,True,5.647777777777778
burst,True,True,True,5.6483333333333325
burst,True,True,True,5.648888888888889
burst,True,True,True,5.649444444444444
burst,True,True,True,5.65
burst,True,True,True,5.650555555555556
burst,True,True,True,5.651111111111111
burst,True,True,True,5.651666666666667
burst,True,True,True,5.652222222222222
burst,True,True,True,5.652777777777778
burst,True,True,True,5.653333333333333
burst,True,True,True,5.653888888888889
burst,True,True,True,5.654444444444445
burst,True,True,True,5.655
burst,True,True,True,5.655555555555555
burst,True,True,True,5.6561111111111115
burst,True,True,True,5.656666666666666
burst,True,True,True,5.657222222222222
burst,True,True,True,5.657777777777778
burst,True,True,True,5.658333333333333
burst,True,True,True,5.65888888888889
burst,True,True,True,5.6594444444444445
burst,True,True,True,5.66
burst,True,True,True,5.660555555555556
burst,True,True,True,5.661111111111111
burst,True,True,True,5.661666666666666
burst,True,True,True,5.662222222222223
burst,True,True,True,5.6627777777777775
burst,True,True,True,5.663333333333333
burst,True,True,True,5.663888888888889
burst,True,True,True,5.664444444444444
burst,True,True,True,5.665
burst,True,True,True,5.665555555555556
burst,True,True,True,5.66611111111111
burst,True,True,True,5.666666666666667
burst,True,True,True,5.667222222222223
burst,True,True,True,5.667777777777777
burst,True,True,True,5.668333333333334
burst,True,True,True,5.668888888888889
burst,True,True,True,5.669444444444445
burst,True,True,True,5.67
burst,True,True,True,5.670555555555556
burst,True,True,True,5.671111111111111
burst,True,True,True,5.671666666666667
burst,True,True,True,5.672222222222222
burst,True,True,True,5.672777777777778
burst,True,True,True,5.673333333333333
burst,True,True,True,5.6738888888888885
burst,True,True,True,5.674444444444444
burst,True,True,True,5.675
burst,True,True,True,5.675555555555556
burst,True,True,True,5.676111111111111
burst,True,True,True,5.676666666666667
burst,True,True,True,5.677222222222222
burst,True,True,True,5.677777777777778
burst,True,True,True,5.678333333333333
burst,True,True,True,5.678888888888889
burst,True,True,True,5.679444444444444
burst,True,True,True,5.680000000000001
burst,True,True,True,5.680555555555555
burst,True,True,True,5.681111111111111
burst,True,True,True,5.681666666666667
burst,True,True,True,5.682222222222222
burst,True,True,True,5.682777777777777
burst,True,True,True,5.683333333333334
burst,True,True,True,5.683888888888889
burst,True,True,True,5.684444444444444
burst,True,True,True,5.6850000000000005
burst,True,True,True,5.685555555555555
burst,True,True,True,5.686111111111112
burst,True,True,True,5.6866666666666665
burst,True,True,True,5.687222222222222
burst,True,True,True,5.687777777777778
burst,True,True,True,5.6883333333333335
burst,True,True,True,5.688888888888888
burst,True,True,True,5.689444444444445
burst,True,True,True,5.6899999999999995
burst,True,True,True,5.690555555555556
burst,True,True,True,5.691111111111111
burst,True,True,True,5.691666666666666
burst,True,True,True,5.692222222222223
burst,True,True,True,5.692777777777778
burst,True,True,True,5.693333333333333
burst,True,True,True,5.693888888888889
burst,True,True,True,5.694444444444445
burst,True,True,True,5.694999999999999
burst,True,True,True,5.695555555555556
burst,True,True,True,5.696111111111111
burst,True,True,True,5.696666666666667
burst,True,True,True,5.697222222222222
burst,True,True,True,5.697777777777778
burst,True,True,True,5.698333333333333
burst,True,True,True,5.698888888888889
burst,True,True,True,5.699444444444444
burst,True,True,True,5.7
burst,True,True,True,5.700555555555556
burst,True,True,True,5.7011111111111115
burst,True,True,True,5.701666666666667
burst,True,True,True,5.702222222222222
burst,True,True,True,5.702777777777778
burst,True,True,True,5.703333333333333
burst,True,True,True,5.703888888888889
burst,True,True,True,5.704444444444444
burst,True,True,True,5.705
burst,True,True,True,5.705555555555555
burst,True,True,True,5.706111111111111
burst,True,True,True,5.706666666666666
burst,True,True,True,5.707222222222223
burst,True,True,True,5.707777777777777
burst,True,True,True,5.708333333333333
burst,True,True,True,5.70888888888889
burst,True,True,True,5.709444444444444
burst,True,True,True,5.71
burst,True,True,True,5.710555555555556
burst,True,True,True,5.711111111111111
burst,True,True,True,5.711666666666667
